cod,mpio_name,ADO|EU/LWAL+DNO,CR+PC/LWAL+DUL,CR/LINF+DNO,CR/LINF+DUL,CR/LWAL+DUL,MATO/LN,MCF/LWAL+DNO,MCF/LWAL+DUL,MR/LWAL+DUL,MUR+ST/LWAL+DNO,MUR/LWAL+DNO,UNK,W+WO/LN+DNO,CR/LINF+DUH,CR/LWAL+DUH,MCF/LWAL+DUH,MR/LWAL+DUH,CR/LINF+DUM,CR/LWAL+DUM,MCF/LWAL+DUM,MR/LWAL+DUM
25524,Pandi,35,11,0,0,1,0,24,0,0,9,241,134,3,0,0,0,0,0,0,0,0
25530,Paratebueno,4,5,0,0,2,0,72,0,0,42,979,119,42,0,0,0,0,0,0,0,0
25535,Pasca,6,7,0,0,0,0,37,0,0,29,548,48,10,0,0,0,0,0,0,0,0
25572,Puerto Salgar,4,15,0,0,13,0,221,0,0,134,2887,484,131,0,0,0,0,0,0,0,0
25580,Puli,23,6,0,0,0,0,9,0,0,8,156,47,0,0,0,0,0,0,0,0,0
25592,Quebradanegra,4,13,0,0,1,0,22,0,0,9,266,83,5,0,0,0,0,0,0,0,0
25594,Quetame,14,14,0,0,2,0,29,0,0,17,387,75,2,0,0,0,0,0,0,0,0
25596,Quipile,71,11,0,0,0,1,20,0,0,14,271,106,4,0,0,0,0,0,0,0,0
25599,Apulo,43,18,0,0,3,1,54,0,0,36,736,305,6,0,0,0,0,0,0,0,0
25612,Ricaurte,35,32,0,0,9,34,103,0,0,46,1118,2109,54,0,0,0,0,0,0,0,0
25645,San Antonio del Tequendama,6,11,0,0,0,0,41,0,0,18,511,146,2,0,0,0,0,0,0,0,0
25649,San Bernardo,95,79,0,0,0,0,43,0,0,24,567,94,29,0,0,0,0,0,0,0,0
25653,San Cayetano,0,3,0,0,0,1,14,0,0,12,243,52,6,0,0,0,0,0,0,0,0
25658,San Francisco,1,3,0,0,1,0,56,0,0,24,656,118,0,0,0,0,0,0,0,0,0
25662,San Juan de Rio Seco,164,58,0,0,2,3,66,0,0,45,914,267,20,0,0,0,0,0,0,0,0
25718,Sasaima,9,20,0,0,0,0,39,0,0,18,489,84,4,0,0,0,0,0,0,0,0
25736,Sesquile,33,64,0,0,0,0,73,0,0,39,985,136,14,0,0,0,0,0,0,0,0
25740,Sibate,7,147,0,0,0,0,0,0,0,11,47,312,7,0,0,0,0,0,0,0,0
25743,Silvania,14,40,0,0,2,0,122,0,0,59,1543,717,13,0,0,0,0,0,0,0,0
25745,Simijaca,44,20,0,0,1,0,112,0,0,57,1469,197,10,0,0,0,0,0,0,0,0
25754,Soacha,83,1236,12897,0,0,10,5901,0,0,558,43205,7674,872,0,0,0,0,2418,1886,12103,892
25758,Sopo,24,38,0,0,4,1,217,0,0,98,2690,160,7,0,0,0,0,0,0,0,0
25769,Subachoque,22,24,0,0,1,0,132,0,0,59,1642,122,3,0,0,0,0,0,0,0,0
25772,Suesca,27,23,0,0,1,0,122,0,0,57,1551,186,4,0,0,0,0,0,0,0,0
25777,Supata,31,12,0,0,0,0,28,0,0,19,391,92,10,0,0,0,0,0,0,0,0
25779,Susa,60,15,0,0,0,1,25,0,0,15,343,65,1,0,0,0,0,0,0,0,0
25781,Sutatausa,6,13,0,0,0,0,33,0,0,16,404,64,8,0,0,0,0,0,0,0,0
25785,Tabio,15,63,0,0,2,0,140,0,0,61,1694,75,8,0,0,0,0,0,0,0,0
25793,Tausa,7,10,0,0,0,0,22,0,0,11,297,92,1,0,0,0,0,0,0,0,0
25797,Tena,7,32,0,0,0,0,29,0,0,14,387,156,2,0,0,0,0,0,0,0,0
25799,Tenjo,16,41,0,0,7,0,106,0,0,42,1137,47,12,0,0,0,0,0,0,0,0
25805,Tibacuy,31,8,0,0,0,0,15,0,0,9,205,68,11,0,0,0,0,0,0,0,0
25807,Tibirita,8,1,0,0,0,0,8,0,0,4,89,58,0,0,0,0,0,0,0,0,0
25815,Tocaima,278,61,0,0,45,4,225,0,0,80,1760,1284,19,0,0,0,0,0,0,0,0
25817,Tocancipa,20,185,0,0,0,0,0,0,0,5,23,278,5,0,0,0,0,0,0,0,0
25823,Topaipi,21,11,0,0,3,6,17,0,0,9,168,62,25,0,0,0,0,0,0,0,0
25839,Ubala,74,11,0,0,0,0,17,0,0,11,232,77,6,0,0,0,0,0,0,0,0
25841,Ubaque,40,6,0,0,0,0,14,0,0,6,187,42,1,0,0,0,0,0,0,0,0
25843,Villa de San Diego de Ubate,85,90,0,0,0,0,0,0,0,11,46,602,66,0,0,0,0,0,0,0,0
25845,Une,110,12,0,0,0,0,41,0,0,32,605,85,1,0,0,0,0,0,0,0,0
25851,Utica,57,8,0,0,0,0,33,0,0,18,436,195,10,0,0,0,0,0,0,0,0
25862,Vergara,43,25,0,0,0,3,20,0,0,13,265,97,15,0,0,0,0,0,0,0,0
25867,Viani,13,7,0,0,0,0,20,0,0,11,266,69,1,0,0,0,0,0,0,0,0
25871,Villagomez,24,25,0,0,0,0,8,0,0,5,107,25,6,0,0,0,0,0,0,0,0
25873,Villapinzon,30,6,0,0,0,0,55,0,0,26,701,56,1,0,0,0,0,0,0,0,0
25875,Villeta,15,136,0,0,10,1,286,0,0,125,3437,1204,55,0,0,0,0,0,0,0,0
25878,Viota,54,36,0,0,2,17,69,0,0,41,946,420,48,0,0,0,0,0,0,0,0
25885,Yacopi,15,12,0,0,0,6,48,0,0,38,747,209,110,0,0,0,0,0,0,0,0
25898,Zipacon,29,18,0,0,1,0,29,0,0,15,351,88,5,0,0,0,0,0,0,0,0
25899,Zipaquira,129,145,3537,0,0,1,773,0,0,43,10991,933,57,0,0,0,0,883,132,2918,0
27001,Quibdo,35,73,935,0,0,12,1532,0,0,264,11216,3976,4969,232,465,3136,0,0,0,0,0
27006,Acandi,3,9,0,0,4,0,88,0,0,65,1241,472,517,0,0,0,0,0,0,0,0
27025,Alto Baudo,10,1,0,0,0,3,8,0,0,2,51,34,521,0,0,0,0,0,0,0,0
27050,Atrato,1,6,0,0,1,0,44,0,0,33,654,256,321,0,0,0,0,0,0,0,0
27073,Bagado,0,3,0,0,1,0,42,0,0,31,605,171,156,0,0,0,0,0,0,0,0
27075,Bahia Solano,3,9,0,0,9,0,61,0,0,24,522,176,651,0,0,0,0,0,0,0,0
27077,Bajo Baudo,3,6,0,0,2,0,36,0,0,21,445,74,708,0,0,0,0,0,0,0,0
27099,Bojaya,3,1,0,0,1,0,15,0,0,9,171,199,976,0,0,0,0,0,0,0,0
27135,El Canton del San Pablo,1,2,0,0,0,2,48,0,0,40,769,276,242,0,0,0,0,0,0,0,0
27150,Carmen del Darien,5,1,0,0,0,0,3,0,0,1,24,12,634,0,0,0,0,0,0,0,0
27160,Certegui,4,3,0,0,9,0,49,0,0,24,478,232,74,0,0,0,0,0,0,0,0
27205,Condoto,108,4,0,0,2,0,130,0,0,98,1952,504,271,0,0,0,0,0,0,0,0
27245,El Carmen de Atrato,163,15,0,0,1,0,28,0,0,16,343,56,24,0,0,0,0,0,0,0,0
27250,El Litoral del San Juan,2,24,0,0,0,0,9,0,0,3,62,56,496,0,0,0,0,0,0,0,0
27361,Istmina,9,36,0,0,0,0,0,0,0,9,39,1339,1193,0,0,0,0,0,0,0,0
27372,Jurado,2,5,0,0,0,0,18,0,0,10,209,66,393,0,0,0,0,0,0,0,0
27413,Lloro,5,0,0,0,4,0,40,0,0,30,530,214,427,0,0,0,0,0,0,0,0
27425,Medio Atrato,1,0,0,0,0,0,10,0,0,6,133,41,494,0,0,0,0,0,0,0,0
27430,Medio Baudo,4,4,0,0,0,1,15,0,0,11,218,109,1209,0,0,0,0,0,0,0,0
27450,Medio San Juan,0,0,0,0,1,0,27,0,0,21,383,74,198,0,0,0,0,0,0,0,0
27491,Novita,3,4,0,0,3,3,50,0,0,30,643,147,269,0,0,0,0,0,0,0,0
27495,Nuqui,2,2,0,0,2,1,15,0,0,8,150,10,158,0,0,0,0,0,0,0,0
27580,Rio Iro,0,3,0,0,5,3,37,0,0,23,407,158,251,0,0,0,0,0,0,0,0
27600,Rio Quito,4,5,0,0,1,0,46,0,0,35,690,258,517,0,0,0,0,0,0,0,0
27615,Riosucio,12,34,0,0,0,3,0,0,0,27,110,764,4581,0,0,0,0,0,0,0,0
27660,San Jose del Palmar,20,11,0,0,4,10,30,0,0,19,333,163,125,0,0,0,0,0,0,0,0
27745,Sipi,2,1,0,0,2,0,21,0,0,12,225,81,350,0,0,0,0,0,0,0,0
27787,Tado,40,3,0,0,5,0,173,0,0,115,2406,504,228,0,0,0,0,0,0,0,0
27800,Unguia,5,20,0,0,0,1,60,0,0,54,955,374,720,0,0,0,0,0,0,0,0
27810,Union Panamericana,1,3,0,0,1,0,62,0,0,44,899,277,265,0,0,0,0,0,0,0,0
41001,Neiva,571,264,6731,0,0,39,8380,0,0,824,38494,13034,1930,1261,1659,11557,614,0,0,0,0
41006,Acevedo,189,6,0,0,0,5,46,0,0,37,716,222,18,0,0,0,0,0,0,0,0
41013,Agrado,552,3,0,0,6,30,57,0,0,32,656,311,71,0,0,0,0,0,0,0,0
41016,Aipe,276,7,0,0,2,9,155,0,0,108,2271,763,55,0,0,0,0,0,0,0,0
41020,Algeciras,193,2,0,0,2,1,149,0,0,140,2459,847,31,0,0,0,0,0,0,0,0
41026,Altamira,175,1,0,0,0,1,36,0,0,25,557,134,5,0,0,0,0,0,0,0,0
41078,Baraya,579,2,0,0,2,3,28,0,0,16,356,150,7,0,0,0,0,0,0,0,0
41132,Campoalegre,447,59,0,0,0,3,0,0,0,24,96,957,14,0,0,0,0,0,0,0,0
41206,Colombia,430,3,0,0,1,2,21,0,0,12,266,296,10,0,0,0,0,0,0,0,0
41244,Elias,197,0,0,0,0,1,18,0,0,12,264,68,6,0,0,0,0,0,0,0,0
41298,Garzon,926,23,771,0,0,30,677,0,0,101,5298,1369,139,192,46,1498,0,0,0,0,0
41306,Gigante,428,10,0,0,6,1,187,0,0,126,2590,703,14,0,0,0,0,0,0,0,0
41319,Guadalupe,210,3,0,0,1,30,83,0,0,73,1312,254,85,0,0,0,0,0,0,0,0
41349,Hobo,209,41,0,0,0,0,63,0,0,50,988,381,12,0,0,0,0,0,0,0,0
41357,Iquira,370,14,0,0,1,21,34,0,0,30,550,579,72,0,0,0,0,0,0,0,0
41359,Isnos,82,3,0,0,1,4,78,0,0,64,1182,135,169,0,0,0,0,0,0,0,0
41378,La Argentina,105,28,0,0,2,3,71,0,0,56,1026,148,25,0,0,0,0,0,0,0,0
41396,La Plata,658,22,0,0,0,22,0,0,0,21,87,1013,104,0,0,0,0,0,0,0,0
41483,Nataga,295,1,0,0,1,0,21,0,0,14,276,133,7,0,0,0,0,0,0,0,0
41503,Oporapa,322,0,0,0,0,6,34,0,0,22,479,102,15,0,0,0,0,0,0,0,0
41518,Paicol,219,0,0,0,0,2,35,0,0,24,518,141,6,0,0,0,0,0,0,0,0
41524,Palermo,541,2,0,0,5,2,242,0,0,154,3387,841,21,0,0,0,0,0,0,0,0
41530,Palestina,80,1,0,0,0,0,19,0,0,17,310,51,13,0,0,0,0,0,0,0,0
41548,Pital,284,0,0,0,2,1,56,0,0,39,806,236,5,0,0,0,0,0,0,0,0
41551,Pitalito,400,51,1404,0,0,32,1396,0,0,157,10368,2539,156,350,93,2947,0,0,0,0,0
41615,Rivera,339,12,0,0,5,2,219,0,0,152,3135,523,8,0,0,0,0,0,0,0,0
41660,Saladoblanco,80,2,0,0,2,2,23,0,0,13,287,56,16,0,0,0,0,0,0,0,0
41668,San Agustin,432,7,0,0,4,3,163,0,0,114,2360,462,81,0,0,0,0,0,0,0,0
41676,Santa Maria,104,6,0,0,1,1,38,0,0,25,509,157,7,0,0,0,0,0,0,0,0
41770,Suaza,300,1,0,0,2,14,76,0,0,53,1076,189,43,0,0,0,0,0,0,0,0
41791,Tarqui,531,6,0,0,2,23,81,0,0,62,1198,281,59,0,0,0,0,0,0,0,0
41797,Tesalia,274,1,0,0,2,2,94,0,0,68,1414,339,6,0,0,0,0,0,0,0,0
41799,Tello,416,4,0,0,0,3,72,0,0,64,1182,410,13,0,0,0,0,0,0,0,0
41801,Teruel,67,2,0,0,1,0,59,0,0,43,887,187,2,0,0,0,0,0,0,0,0
41807,Timana,491,6,0,0,0,15,95,0,0,67,1422,206,39,0,0,0,0,0,0,0,0
41872,Villavieja,615,17,0,0,1,6,53,0,0,52,899,305,23,0,0,0,0,0,0,0,0
41885,Yaguara,175,2,0,0,2,12,97,0,0,62,1344,268,28,0,0,0,0,0,0,0,0
44001,Riohacha,680,114,1972,0,0,117,978,0,0,306,16275,2280,809,0,0,0,0,492,251,4234,0
44035,Albania,221,21,0,0,4,6,174,0,0,121,2537,127,71,0,0,0,0,0,0,0,0
44078,Barrancas,102,20,0,0,8,1,150,0,0,117,2069,472,22,0,0,0,0,0,0,0,0
44090,Dibulla,29,84,0,0,0,27,0,0,0,33,132,557,203,0,0,0,0,0,0,0,0
44098,Distraccion,449,15,0,0,5,0,106,0,0,77,1490,272,4,0,0,0,0,0,0,0,0
44110,El Molino,102,1,0,0,0,0,66,0,0,58,1063,149,4,0,0,0,0,0,0,0,0
44279,Fonseca,576,46,0,0,0,46,0,0,0,24,99,903,92,0,0,0,0,0,0,0,0
44378,Hatonuevo,427,32,0,0,29,1,199,0,0,122,2119,566,16,0,0,0,0,0,0,0,0
44420,La Jagua del Pilar,68,0,0,0,0,2,22,0,0,20,345,43,4,0,0,0,0,0,0,0,0
44430,Maicao,105,316,943,0,0,15,475,0,0,189,8394,1737,164,0,0,0,0,235,204,2192,0
44560,Manaure,67,27,0,0,4,1,83,0,0,76,1221,482,37,0,0,0,0,0,0,0,0
44650,San Juan del Cesar,580,21,408,0,0,28,291,0,0,137,5705,1418,152,0,0,0,0,104,30,1481,0
44847,Uribia,35,25,0,0,5,13,72,0,0,56,934,950,54,0,0,0,0,0,0,0,0
44855,Urumita,163,0,0,0,8,0,110,0,0,77,1523,85,19,0,0,0,0,0,0,0,0
44874,Villanueva,292,1,0,0,0,0,0,0,0,9,41,206,30,0,0,0,0,0,0,0,0
47001,Santa Marta,63,187,9451,0,0,13,6851,0,0,903,51967,14036,1515,0,0,0,0,1772,2256,14570,682
47030,Algarrobo,219,3,0,0,0,0,133,0,0,141,2325,386,33,0,0,0,0,0,0,0,0
47053,Aracataca,34,10,0,0,0,21,0,0,0,36,146,336,191,0,0,0,0,0,0,0,0
47058,Ariguani,262,48,0,0,0,33,0,0,0,82,330,535,379,0,0,0,0,0,0,0,0
47161,Cerro San Antonio,46,4,0,0,6,23,83,0,0,100,1258,163,42,0,0,0,0,0,0,0,0
47170,Chivolo,130,9,0,0,19,31,163,0,0,168,2190,431,190,0,0,0,0,0,0,0,0
47189,Cienaga,30,370,649,0,0,9,698,0,0,465,14163,1968,612,0,0,0,0,164,106,3516,0
47205,Concordia,174,3,0,0,0,21,104,0,0,124,1777,362,31,0,0,0,0,0,0,0,0
47245,El Banco,749,21,348,0,0,60,246,0,0,364,6159,1248,612,0,0,0,0,85,15,1358,0
47258,El Pinon,477,23,0,0,0,63,136,0,0,204,2583,545,112,0,0,0,0,0,0,0,0
47268,El Reten,29,20,0,0,0,37,133,0,0,146,2342,274,90,0,0,0,0,0,0,0,0
47288,Fundacion,49,233,736,0,0,13,447,0,0,196,8158,1968,188,0,0,0,0,184,81,2113,0
47318,Guamal,832,3,0,0,9,52,136,0,0,135,2048,373,161,0,0,0,0,0,0,0,0
47460,Nueva Granada,426,49,0,0,6,40,92,0,0,142,1563,312,172,0,0,0,0,0,0,0,0
47541,Pedraza,178,0,0,0,0,0,56,0,0,97,1102,195,36,0,0,0,0,0,0,0,0
47545,Pijino del Carmen,219,6,0,0,1,63,47,0,0,73,884,235,212,0,0,0,0,0,0,0,0
47551,Pivijay,797,4,0,0,0,10,0,0,0,62,251,1060,78,0,0,0,0,0,0,0,0
47555,Plato,1623,17,314,0,0,54,254,0,0,193,5086,823,515,0,0,0,0,77,66,1232,0
47570,Puebloviejo,33,5,0,0,0,7,0,0,0,74,298,146,272,0,0,0,0,0,0,0,0
47605,Remolino,125,8,0,0,0,11,74,0,0,94,1367,256,15,0,0,0,0,0,0,0,0
47660,Sabanas de San Angel,373,1,0,0,1,8,56,0,0,75,1006,254,193,0,0,0,0,0,0,0,0
47675,Salamina,48,0,0,0,0,15,100,0,0,134,1830,269,28,0,0,0,0,0,0,0,0
47692,San Sebastian de Buenavista,446,96,0,0,0,23,82,0,0,154,1657,412,155,0,0,0,0,0,0,0,0
47703,San Zenon,288,0,0,0,0,3,63,0,0,105,1276,225,44,0,0,0,0,0,0,0,0
47707,Santa Ana,185,43,0,0,1,20,149,0,0,194,2633,319,88,0,0,0,0,0,0,0,0
47720,Santa Barbara de Pinto,376,52,0,0,0,5,40,0,0,52,743,277,75,0,0,0,0,0,0,0,0
47745,Sitionuevo,3,1,0,0,0,1,0,0,0,125,499,206,702,0,0,0,0,0,0,0,0
47798,Tenerife,273,17,0,0,0,7,88,0,0,123,1633,248,101,0,0,0,0,0,0,0,0
47960,Zapayan,182,0,0,0,1,38,41,0,0,66,792,146,416,0,0,0,0,0,0,0,0
47980,Zona Bananera,272,20,408,0,0,273,330,0,0,278,7404,983,763,0,0,0,0,102,90,1843,0
50001,Villavicencio,89,419,9574,0,0,10,12390,0,0,770,55807,20132,1010,1797,2642,16968,729,0,0,0,0
50006,Acacias,8,35,1057,0,0,1,1377,0,0,91,9924,3132,76,263,133,2820,0,0,0,0,0
50110,Barranca de Upia,6,7,0,0,1,0,56,0,0,46,850,147,8,0,0,0,0,0,0,0,0
50124,Cabuyaro,6,8,0,0,0,0,49,0,0,39,768,243,11,0,0,0,0,0,0,0,0
50150,Castilla la Nueva,1,21,0,0,1,1,120,0,0,64,1609,187,102,0,0,0,0,0,0,0,0
50223,Cubarral,1,4,0,0,3,0,85,0,0,43,1053,256,11,0,0,0,0,0,0,0,0
50226,Cumaral,6,17,0,0,6,0,283,0,0,144,3623,645,32,0,0,0,0,0,0,0,0
50245,El Calvario,51,6,0,0,0,0,11,0,0,6,139,72,5,0,0,0,0,0,0,0,0
50251,El Castillo,0,1,0,0,0,1,61,0,0,55,991,247,38,0,0,0,0,0,0,0,0
50270,El Dorado,2,2,0,0,1,0,33,0,0,18,412,92,20,0,0,0,0,0,0,0,0
50287,Fuente de Oro,7,7,0,0,5,1,133,0,0,93,1838,393,79,0,0,0,0,0,0,0,0
50313,Granada,11,163,1030,0,0,6,1208,0,0,148,9136,3911,175,256,86,2574,0,0,0,0,0
50318,Guamal,0,9,0,0,4,0,150,0,0,79,1991,242,9,0,0,0,0,0,0,0,0
50325,Mapiripan,2,4,0,0,1,0,21,0,0,11,237,88,329,0,0,0,0,0,0,0,0
50330,Mesetas,2,3,0,0,0,2,59,0,0,54,978,228,89,0,0,0,0,0,0,0,0
50350,La Macarena,2,7,0,0,0,0,46,0,0,40,744,631,663,0,0,0,0,0,0,0,0
50370,Uribe,3,2,0,0,2,0,23,0,0,18,318,210,314,0,0,0,0,0,0,0,0
50400,Lejanias,1,2,0,0,1,1,69,0,0,51,1015,84,32,0,0,0,0,0,0,0,0
50450,Puerto Concordia,0,3,0,0,10,0,46,0,0,21,371,86,228,0,0,0,0,0,0,0,0
50568,Puerto Gaitan,12,102,0,0,0,3,0,0,0,9,35,703,419,0,0,0,0,0,0,0,0
50573,Puerto Lopez,7,60,0,0,0,2,0,0,0,31,123,1152,93,0,0,0,0,0,0,0,0
50577,Puerto Lleras,5,2,0,0,4,0,57,0,0,46,836,377,181,0,0,0,0,0,0,0,0
50590,Puerto Rico,2,8,0,0,0,0,78,0,0,64,1183,325,160,0,0,0,0,0,0,0,0
50606,Restrepo,65,35,0,0,37,0,237,0,0,79,2067,383,3,0,0,0,0,0,0,0,0
50680,San Carlos de Guaroa,5,6,0,0,1,4,141,0,0,107,2128,409,38,0,0,0,0,0,0,0,0
50683,San Juan de Arama,7,5,0,0,1,2,65,0,0,57,1042,318,92,0,0,0,0,0,0,0,0
50686,San Juanito,49,1,0,0,2,0,11,0,0,4,99,27,0,0,0,0,0,0,0,0,0
50689,San Martin,13,13,0,0,8,0,314,0,0,198,4345,1046,111,0,0,0,0,0,0,0,0
50711,Vistahermosa,6,28,0,0,3,2,132,0,0,98,1871,971,539,0,0,0,0,0,0,0,0
52001,Pasto,1842,236,10676,0,0,8,6238,0,0,511,28267,6015,489,2002,1302,8446,794,0,0,0,0
52019,Alban,257,1,0,0,0,0,19,0,0,17,296,24,1,0,0,0,0,0,0,0,0
52022,Aldana,60,0,0,0,0,0,26,0,0,14,327,19,0,0,0,0,0,0,0,0,0
52036,Ancuya,44,0,0,0,0,0,31,0,0,19,436,68,0,0,0,0,0,0,0,0,0
52051,Arboleda,114,1,0,0,1,0,16,0,0,10,203,74,2,0,0,0,0,0,0,0,0
52079,Barbacoas,2,12,0,0,29,1,154,0,0,59,1194,138,954,0,0,0,0,0,0,0,0
52083,Belen,102,1,0,0,0,0,38,0,0,28,559,27,1,0,0,0,0,0,0,0,0
52110,Buesaco,412,33,0,0,0,0,51,0,0,30,685,225,0,0,0,0,0,0,0,0,0
52203,Colon,116,0,0,0,0,0,21,0,0,10,262,35,4,0,0,0,0,0,0,0,0
52207,Consaca,181,5,0,0,1,0,29,0,0,19,387,57,4,0,0,0,0,0,0,0,0
52210,Contadero,236,0,0,0,0,0,9,0,0,9,143,48,2,0,0,0,0,0,0,0,0
52215,Cordoba,441,2,0,0,0,1,29,0,0,33,494,79,3,0,0,0,0,0,0,0,0
52224,Cuaspud,195,3,0,0,0,0,17,0,0,15,249,35,1,0,0,0,0,0,0,0,0
52227,Cumbal,66,2,0,0,1,0,120,0,0,105,1910,269,7,0,0,0,0,0,0,0,0
52233,Cumbitara,67,5,0,0,2,0,38,0,0,27,548,207,60,0,0,0,0,0,0,0,0
52240,Chachagui,45,4,0,0,9,1,101,0,0,48,1120,1157,24,0,0,0,0,0,0,0,0
52250,El Charco,7,44,0,0,8,0,42,0,0,12,299,147,1248,0,0,0,0,0,0,0,0
52254,El Penol,63,1,0,0,1,0,18,0,0,15,261,33,8,0,0,0,0,0,0,0,0
52256,El Rosario,594,1,0,0,0,0,14,0,0,14,249,102,7,0,0,0,0,0,0,0,0
52258,El Tablon de Gomez,382,3,0,0,0,0,19,0,0,14,286,40,6,0,0,0,0,0,0,0,0
52260,El Tambo,207,3,0,0,1,0,54,0,0,41,785,96,8,0,0,0,0,0,0,0,0
52287,Funes,424,1,0,0,0,0,18,0,0,18,289,104,1,0,0,0,0,0,0,0,0
52317,Guachucal,271,0,0,0,0,0,51,0,0,45,824,74,4,0,0,0,0,0,0,0,0
52320,Guaitarilla,316,75,0,0,0,0,43,0,0,39,676,142,3,0,0,0,0,0,0,0,0
52323,Gualmatan,356,1,0,0,1,0,29,0,0,25,450,74,0,0,0,0,0,0,0,0,0
52352,Iles,119,0,0,0,0,0,19,0,0,20,306,125,8,0,0,0,0,0,0,0,0
52354,Imues,25,4,0,0,1,0,24,0,0,17,350,208,0,0,0,0,0,0,0,0,0
52356,Ipiales,498,51,1568,0,0,0,1073,0,0,123,7790,1893,75,390,139,2165,0,0,0,0,0
52378,La Cruz,70,1,0,0,1,0,89,0,0,81,1427,102,0,0,0,0,0,0,0,0,0
52381,La Florida,119,2,0,0,0,0,19,0,0,35,366,94,32,0,0,0,0,0,0,0,0
52385,La Llanada,41,0,0,0,0,0,37,0,0,33,576,81,40,0,0,0,0,0,0,0,0
52390,La Tola,0,8,0,0,0,0,27,0,0,21,383,195,301,0,0,0,0,0,0,0,0
52399,La Union,689,11,0,0,2,1,146,0,0,94,2034,287,38,0,0,0,0,0,0,0,0
52405,Leiva,400,0,0,0,0,1,33,0,0,27,504,147,26,0,0,0,0,0,0,0,0
52411,Linares,59,0,0,0,1,0,35,0,0,24,506,54,3,0,0,0,0,0,0,0,0
52418,Los Andes,96,1,0,0,0,1,55,0,0,40,829,180,23,0,0,0,0,0,0,0,0
52427,Magui,1,0,0,0,0,0,18,0,0,15,281,125,564,0,0,0,0,0,0,0,0
52435,Mallama,2,2,0,0,1,0,47,0,0,26,607,135,52,0,0,0,0,0,0,0,0
52473,Mosquera,21,39,0,0,0,0,9,0,0,7,71,171,1399,0,0,0,0,0,0,0,0
52480,Narino,123,3,0,0,0,0,32,0,0,28,483,85,16,0,0,0,0,0,0,0,0
52490,Olaya Herrera,27,76,0,0,2,2,28,0,0,13,240,517,2395,0,0,0,0,0,0,0,0
52506,Ospina,133,2,0,0,3,0,24,0,0,19,314,74,0,0,0,0,0,0,0,0,0
52520,Francisco Pizarro,0,15,0,0,1,0,10,0,0,7,116,136,1070,0,0,0,0,0,0,0,0
52540,Policarpa,154,9,0,0,1,1,64,0,0,45,905,225,77,0,0,0,0,0,0,0,0
52560,Potosi,105,2,0,0,1,0,32,0,0,18,402,35,2,0,0,0,0,0,0,0,0
52565,Providencia,74,0,0,0,0,0,17,0,0,25,268,79,14,0,0,0,0,0,0,0,0
52573,Puerres,480,0,0,0,3,0,46,0,0,35,621,194,30,0,0,0,0,0,0,0,0
52585,Pupiales,338,5,0,0,2,0,81,0,0,55,1084,244,3,0,0,0,0,0,0,0,0
52612,Ricaurte,1,5,0,0,12,5,55,0,0,22,398,413,437,0,0,0,0,0,0,0,0
52621,Roberto Payan,2,9,0,0,1,1,13,0,0,7,166,50,468,0,0,0,0,0,0,0,0
52678,Samaniego,220,1,0,0,24,2,148,0,0,94,1596,322,85,0,0,0,0,0,0,0,0
52683,Sandona,331,10,0,0,8,2,178,0,0,151,2557,366,32,0,0,0,0,0,0,0,0
52685,San Bernardo,152,0,0,0,1,0,27,0,0,21,383,43,3,0,0,0,0,0,0,0,0
52687,San Lorenzo,486,0,0,0,0,0,13,0,0,23,264,118,3,0,0,0,0,0,0,0,0
52693,San Pablo,170,2,0,0,1,0,67,0,0,42,935,166,3,0,0,0,0,0,0,0,0
52694,San Pedro de Cartago,25,1,0,0,0,0,9,0,0,8,161,33,0,0,0,0,0,0,0,0,0
52696,Santa Barbara,3,2,0,0,2,1,16,0,0,4,94,12,667,0,0,0,0,0,0,0,0
52699,Santacruz,64,0,0,0,3,0,24,0,0,14,264,25,19,0,0,0,0,0,0,0,0
52720,Sapuyes,57,0,0,0,0,0,23,0,0,43,473,87,1,0,0,0,0,0,0,0,0
52786,Taminango,481,6,0,0,3,2,104,0,0,84,1564,510,14,0,0,0,0,0,0,0,0
52788,Tangua,371,0,0,0,0,0,23,0,0,14,299,140,1,0,0,0,0,0,0,0,0
52835,San Andres de Tumaco,74,846,188,0,0,75,898,0,0,199,5598,3488,11011,48,900,1514,0,0,0,0,0
52838,Tuquerres,299,94,0,0,0,0,0,0,0,37,150,487,24,0,0,0,0,0,0,0,0
52885,Yacuanquer,330,4,0,0,12,0,57,0,0,25,458,152,3,0,0,0,0,0,0,0,0
54001,Cucuta,1230,1436,9090,0,0,114,15347,0,0,1524,71325,27750,8646,1702,2681,21550,803,0,0,0,0
54003,Abrego,230,101,0,0,10,2,193,0,0,118,2554,280,6,0,0,0,0,0,0,0,0
54051,Arboledas,200,1,0,0,1,1,24,0,0,14,335,87,10,0,0,0,0,0,0,0,0
54099,Bochalema,219,4,0,0,3,0,71,0,0,32,852,328,23,0,0,0,0,0,0,0,0
54109,Bucarasica,45,1,0,0,0,0,11,0,0,8,171,56,3,0,0,0,0,0,0,0,0
54125,Cacota,104,0,0,0,0,0,5,0,0,3,71,28,0,0,0,0,0,0,0,0,0
54128,Cachira,129,8,0,0,0,0,33,0,0,21,465,119,0,0,0,0,0,0,0,0,0
54172,Chinacota,263,7,0,0,6,0,187,0,0,85,2307,1160,12,0,0,0,0,0,0,0,0
54174,Chitaga,170,0,0,0,0,0,40,0,0,28,557,84,0,0,0,0,0,0,0,0,0
