cod,mpio_name,ADO|EU/LWAL+DNO,CR+PC/LWAL+DUL,CR/LINF+DNO,CR/LINF+DUL,CR/LWAL+DUL,MATO/LN,MCF/LWAL+DNO,MCF/LWAL+DUL,MR/LWAL+DUL,MUR+ST/LWAL+DNO,MUR/LWAL+DNO,UNK,W+WO/LN+DNO,CR/LINF+DUH,CR/LWAL+DUH,MCF/LWAL+DUH,MR/LWAL+DUH,CR/LINF+DUM,CR/LWAL+DUM,MCF/LWAL+DUM,MR/LWAL+DUM
54099,Bochalema,225,5,0,0,3,0,71,0,0,33,875,335,23,0,0,0,0,0,0,0,0
54109,Bucarasica,92,1,0,0,0,0,12,0,0,12,205,61,3,0,0,0,0,0,0,0,0
54125,Cácota,117,0,0,0,0,0,5,0,0,5,91,30,0,0,0,0,0,0,0,0,0
54128,Cachirá,172,9,0,0,0,1,35,0,0,23,511,127,3,0,0,0,0,0,0,0,0
54172,Chinácota,264,7,0,0,6,11,190,0,0,86,2333,1160,13,0,0,0,0,0,0,0,0
54174,Chitagá,186,0,0,0,0,2,42,0,0,30,590,91,23,0,0,0,0,0,0,0,0
54206,Convención,751,9,0,0,0,33,87,0,0,70,1339,441,113,0,0,0,0,0,0,0,0
54223,Cucutilla,225,3,0,0,0,0,19,0,0,11,227,136,1,0,0,0,0,0,0,0,0
54239,Durania,261,16,0,0,1,2,24,0,0,13,299,91,9,0,0,0,0,0,0,0,0
54245,El Carmen,618,2,0,0,0,11,42,0,0,38,708,220,118,0,0,0,0,0,0,0,0
54250,El Tarra,134,3,0,0,0,20,74,0,0,67,1200,319,582,0,0,0,0,0,0,0,0
54261,El Zulia,142,13,0,0,3,29,247,0,0,149,3423,373,268,0,0,0,0,0,0,0,0
54313,Gramalote,21,17,0,0,33,4,106,0,0,12,338,151,8,0,0,0,0,0,0,0,0
54344,Hacarí,444,2,0,0,0,2,21,0,0,17,326,52,55,0,0,0,0,0,0,0,0
54347,Herrán,48,5,0,0,0,0,9,0,0,6,146,11,14,0,0,0,0,0,0,0,0
54377,Labateca,79,0,0,0,1,0,21,0,0,9,255,37,1,0,0,0,0,0,0,0,0
54385,La Esperanza,15,3,0,0,0,7,58,0,0,49,933,136,68,0,0,0,0,0,0,0,0
54398,La Playa,248,0,0,0,0,0,11,0,0,7,171,74,1,0,0,0,0,0,0,0,0
54405,Los Patios,20,85,900,0,0,145,1674,0,0,81,11419,2821,282,226,350,3247,0,0,0,0,0
54418,Lourdes,110,1,0,0,0,0,22,0,0,14,305,96,5,0,0,0,0,0,0,0,0
54480,Mutiscua,77,0,0,0,0,0,11,0,0,7,171,24,0,0,0,0,0,0,0,0,0
54498,Ocaña,844,18,2070,0,0,160,1617,0,0,244,12756,2233,282,516,45,3608,0,0,0,0,0
54518,Pamplona,459,16,922,0,0,4,659,0,0,26,4647,897,27,232,42,1321,0,0,0,0,0
54520,Pamplonita,39,3,0,0,1,0,24,0,0,12,305,64,2,0,0,0,0,0,0,0,0
54553,Puerto Santander,1,0,0,0,0,16,82,0,0,60,1233,100,67,0,0,0,0,0,0,0,0
54599,Ragonvalia,101,10,0,0,0,0,34,0,0,18,458,75,5,0,0,0,0,0,0,0,0
54660,Salazar,400,5,0,0,1,0,55,0,0,38,762,273,23,0,0,0,0,0,0,0,0
54670,San Calixto,261,0,0,0,0,8,21,0,0,20,361,54,27,0,0,0,0,0,0,0,0
54673,San Cayetano,208,0,0,0,0,25,77,0,0,51,1147,291,54,0,0,0,0,0,0,0,0
54680,Santiago,75,3,0,0,0,0,21,0,0,15,338,59,3,0,0,0,0,0,0,0,0
54720,Sardinata,206,22,0,0,2,3,142,0,0,105,2127,287,202,0,0,0,0,0,0,0,0
54743,Silos,181,1,0,0,0,0,30,0,0,21,447,101,2,0,0,0,0,0,0,0,0
54800,Teorama,208,0,0,0,0,2,24,0,0,29,441,73,42,0,0,0,0,0,0,0,0
54810,Tibú,43,20,0,0,0,164,0,0,0,25,99,633,1961,0,0,0,0,0,0,0,0
54820,Toledo,328,3,0,0,1,4,90,0,0,55,1232,227,207,0,0,0,0,0,0,0,0
54871,Villa Caro,296,0,0,0,1,1,19,0,0,12,271,121,1,0,0,0,0,0,0,0,0
54874,Villa del Rosario,170,70,985,0,0,246,1756,0,0,181,12296,4219,510,246,598,3487,0,0,0,0,0
63001,Armenia,424,818,3012,0,0,577,7227,0,0,257,31044,5594,1325,565,4057,9407,307,0,0,0,0
63111,Buenavista,4,3,0,0,1,3,27,0,0,13,332,27,6,0,0,0,0,0,0,0,0
63130,Calarca,127,169,761,0,0,319,1385,0,0,86,8609,1080,352,190,748,2440,0,0,0,0,0
63190,Circasia,94,57,0,0,0,49,0,0,0,15,63,423,173,0,0,0,0,0,0,0,0
63212,Córdoba,21,2,0,0,1,2,58,0,0,32,726,43,14,0,0,0,0,0,0,0,0
63272,Filandia,31,45,0,0,31,9,169,0,0,57,1291,118,28,0,0,0,0,0,0,0,0
63302,Génova,201,5,0,0,10,1,65,0,0,29,608,72,19,0,0,0,0,0,0,0,0
63401,La Tebaida,20,27,0,0,0,94,0,0,0,3,13,433,146,0,0,0,0,0,0,0,0
63470,Montenegro,181,19,0,0,0,191,0,0,0,20,81,391,274,0,0,0,0,0,0,0,0
63548,Pijao,111,1,0,0,1,1,34,0,0,20,439,60,7,0,0,0,0,0,0,0,0
63594,Quimbaya,148,15,0,0,0,28,0,0,0,14,54,368,63,0,0,0,0,0,0,0,0
63690,Salento,119,19,0,0,6,38,72,0,0,31,751,91,68,0,0,0,0,0,0,0,0
66001,Pereira,803,787,6404,0,0,815,8851,0,0,479,38132,9960,2191,1198,6494,11410,600,0,0,0,0
66045,Apía,253,144,0,0,38,2,136,0,0,31,628,135,4,0,0,0,0,0,0,0,0
66075,Balboa,53,16,0,0,1,4,28,0,0,17,338,32,17,0,0,0,0,0,0,0,0
66088,Belén de Umbría,260,9,0,0,39,7,250,0,0,88,2109,349,20,0,0,0,0,0,0,0,0
66170,Dosquebradas,141,169,3270,0,0,92,4728,0,0,127,20069,4081,287,612,2573,6065,300,0,0,0,0
66318,Guática,314,3,0,0,4,3,66,0,0,37,823,106,9,0,0,0,0,0,0,0,0
66383,La Celia,75,10,0,0,12,0,59,0,0,24,469,63,41,0,0,0,0,0,0,0,0
66400,La Virginia,17,56,0,0,0,11,0,0,0,2,9,526,30,0,0,0,0,0,0,0,0
66440,Marsella,308,16,0,0,71,53,270,0,0,69,1448,162,142,0,0,0,0,0,0,0,0
66456,Mistrató,147,29,0,0,1,36,68,0,0,50,932,243,224,0,0,0,0,0,0,0,0
66572,Pueblo Rico,40,10,0,0,42,45,153,0,0,43,783,227,271,0,0,0,0,0,0,0,0
66594,Quinchía,222,16,0,0,10,52,149,0,0,80,1795,368,78,0,0,0,0,0,0,0,0
66682,Santa Rosa de Cabal,623,77,1103,0,0,106,1155,0,0,63,6556,1390,243,277,965,1838,0,0,0,0,0
66687,Santuario,383,20,0,0,4,2,87,0,0,56,1046,138,16,0,0,0,0,0,0,0,0
68001,Bucaramanga,517,646,9743,0,0,65,4169,0,0,211,18304,2661,515,1826,2112,5559,669,0,0,0,0
68013,Aguada,28,0,0,0,0,0,4,0,0,1,59,18,0,0,0,0,0,0,0,0,0
68020,Albania,30,4,0,0,0,0,10,0,0,4,110,33,15,0,0,0,0,0,0,0,0
68051,Aratoca,61,3,0,0,0,0,28,0,0,20,405,28,4,0,0,0,0,0,0,0,0
68077,Barbosa,4,19,0,0,0,9,0,0,0,5,23,782,50,0,0,0,0,0,0,0,0
68079,Barichara,508,3,0,0,1,0,30,0,0,11,360,330,2,0,0,0,0,0,0,0,0
68081,Barrancabermeja,56,150,2768,0,0,89,3084,0,0,487,24287,4526,3081,0,0,0,0,521,488,6823,197
68092,Betulia,165,36,0,0,1,5,28,0,0,18,380,227,121,0,0,0,0,0,0,0,0
68101,Bolívar,120,12,0,0,0,0,23,0,0,14,319,104,78,0,0,0,0,0,0,0,0
68121,Cabrera,37,0,0,0,0,0,3,0,0,2,46,9,1,0,0,0,0,0,0,0,0
68132,California,64,1,0,0,0,0,12,0,0,4,140,14,0,0,0,0,0,0,0,0,0
68147,Capitanejo,166,3,0,0,0,0,35,0,0,20,516,104,0,0,0,0,0,0,0,0,0
68152,Carcasí,131,2,0,0,0,0,6,0,0,5,115,59,3,0,0,0,0,0,0,0,0
68160,Cepitá,62,0,0,0,0,0,6,0,0,3,73,24,0,0,0,0,0,0,0,0,0
68162,Cerrito,43,4,0,0,0,0,33,0,0,23,481,54,4,0,0,0,0,0,0,0,0
68167,Charalá,290,5,0,0,2,3,116,0,0,57,1456,289,7,0,0,0,0,0,0,0,0
68169,Charta,23,1,0,0,0,0,16,0,0,8,204,79,1,0,0,0,0,0,0,0,0
68176,Chima,23,0,0,0,0,0,12,0,0,5,174,37,2,0,0,0,0,0,0,0,0
68179,Chipatá,4,1,0,0,15,0,41,0,0,4,108,46,1,0,0,0,0,0,0,0,0
68190,Cimitarra,4,17,0,0,9,12,242,0,0,159,3321,1414,785,0,0,0,0,0,0,0,0
68207,Concepción,157,3,0,0,0,1,35,0,0,20,498,114,0,0,0,0,0,0,0,0,0
68209,Confines,8,2,0,0,0,1,8,0,0,5,124,25,0,0,0,0,0,0,0,0,0
68211,Contratación,488,1,0,0,1,0,24,0,0,10,294,147,1,0,0,0,0,0,0,0,0
68217,Coromoro,39,0,0,0,2,0,24,0,0,13,287,100,3,0,0,0,0,0,0,0,0
68229,Curití,186,2,0,0,2,0,67,0,0,33,851,178,3,0,0,0,0,0,0,0,0
68235,El Carmen de Chucurí,1,2,0,0,0,0,32,0,0,23,483,27,122,0,0,0,0,0,0,0,0
68245,El Guacamayo,31,0,0,0,0,0,10,0,0,8,148,43,1,0,0,0,0,0,0,0,0
68250,El Peñón,41,0,0,0,0,0,11,0,0,12,214,160,88,0,0,0,0,0,0,0,0
68255,El Playón,36,3,0,0,0,50,80,0,0,71,1331,222,247,0,0,0,0,0,0,0,0
68264,Encino,9,0,0,0,0,0,8,0,0,5,131,28,1,0,0,0,0,0,0,0,0
68266,Enciso,51,0,0,0,0,0,14,0,0,8,183,33,0,0,0,0,0,0,0,0,0
68271,Florián,2,0,0,0,0,0,26,0,0,17,344,182,46,0,0,0,0,0,0,0,0
68276,Floridablanca,44,859,8663,0,0,110,3422,0,0,103,14863,2216,600,1621,1214,4528,581,0,0,0,0
68296,Galán,39,0,0,0,0,0,2,0,0,0,22,12,0,0,0,0,0,0,0,0,0
68298,Gambita,20,0,0,0,0,4,10,0,0,7,150,46,20,0,0,0,0,0,0,0,0
68307,Girón,193,273,3222,0,0,69,1888,0,0,117,13106,1884,335,805,381,3737,0,0,0,0,0
68318,Guaca,148,2,0,0,1,0,23,0,0,13,306,170,0,0,0,0,0,0,0,0,0
68320,Guadalupe,45,2,0,0,0,0,32,0,0,16,406,90,0,0,0,0,0,0,0,0,0
68322,Guapotá,35,0,0,0,0,0,8,0,0,5,118,34,1,0,0,0,0,0,0,0,0
68324,Guavatá,39,4,0,0,2,1,23,0,0,11,207,72,8,0,0,0,0,0,0,0,0
68327,Güepsa,2,1,0,0,0,2,44,0,0,27,622,87,4,0,0,0,0,0,0,0,0
68344,Hato,44,0,0,0,0,0,8,0,0,4,111,29,1,0,0,0,0,0,0,0,0
68368,Jesús María,23,0,0,0,0,1,12,0,0,7,164,45,0,0,0,0,0,0,0,0,0
68370,Jordán,16,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0
68377,La Belleza,16,2,0,0,0,0,23,0,0,17,342,92,115,0,0,0,0,0,0,0,0
68385,Landázuri,4,4,0,0,0,1,52,0,0,37,782,181,94,0,0,0,0,0,0,0,0
68397,La Paz,31,1,0,0,0,0,18,0,0,9,240,66,16,0,0,0,0,0,0,0,0
68406,Lebríja,48,10,0,0,0,48,0,0,0,2,8,493,71,0,0,0,0,0,0,0,0
68418,Los Santos,128,1,0,0,0,1,28,0,0,15,363,79,0,0,0,0,0,0,0,0,0
68425,Macaravita,38,0,0,0,0,0,4,0,0,2,59,14,0,0,0,0,0,0,0,0,0
68432,Málaga,89,15,0,0,5,0,241,0,0,106,2987,406,0,0,0,0,0,0,0,0,0
68444,Matanza,74,7,0,0,0,0,14,0,0,6,165,55,0,0,0,0,0,0,0,0,0
68464,Mogotes,302,2,0,0,2,2,50,0,0,34,721,179,2,0,0,0,0,0,0,0,0
68468,Molagavita,122,4,0,0,3,0,11,0,0,2,75,39,1,0,0,0,0,0,0,0,0
68498,Ocamonte,23,4,0,0,0,0,13,0,0,6,171,40,0,0,0,0,0,0,0,0,0
68500,Oiba,53,4,0,0,1,5,78,0,0,37,1015,158,15,0,0,0,0,0,0,0,0
68502,Onzaga,191,3,0,0,1,0,16,0,0,10,212,180,0,0,0,0,0,0,0,0,0
68522,Palmar,51,0,0,0,0,0,7,0,0,5,107,42,0,0,0,0,0,0,0,0,0
68524,Palmas del Socorro,2,0,0,0,0,0,9,0,0,6,149,24,1,0,0,0,0,0,0,0,0
68533,Páramo,28,5,0,0,0,1,20,0,0,12,293,31,1,0,0,0,0,0,0,0,0
68547,Piedecuesta,398,755,2175,0,0,18,1912,0,0,90,13184,3434,57,545,354,3760,0,0,0,0,0
68549,Pinchote,17,0,0,0,0,0,21,0,0,8,276,75,1,0,0,0,0,0,0,0,0
68572,Puente Nacional,24,6,0,0,3,0,101,0,0,47,1222,271,5,0,0,0,0,0,0,0,0
68573,Puerto Parra,2,1,0,0,0,7,59,0,0,53,992,444,374,0,0,0,0,0,0,0,0
68575,Puerto Wilches,26,26,0,0,0,110,0,0,0,93,374,1749,1371,0,0,0,0,0,0,0,0
68615,Rionegro,135,4,0,0,1,22,147,0,0,103,2142,290,255,0,0,0,0,0,0,0,0
68655,Sabana de Torres,10,33,0,0,0,276,0,0,0,19,77,2329,882,0,0,0,0,0,0,0,0
68669,San Andrés,412,4,0,0,0,0,36,0,0,18,471,149,0,0,0,0,0,0,0,0,0
68673,San Benito,5,0,0,0,0,1,6,0,0,6,116,28,5,0,0,0,0,0,0,0,0
68679,San Gil,421,79,1327,0,0,0,748,0,0,23,5041,1126,29,332,172,1439,0,0,0,0,0
68682,San Joaquín,77,0,0,0,0,0,11,0,0,7,161,86,0,0,0,0,0,0,0,0,0
68684,San José de Miranda,65,7,0,0,1,0,16,0,0,7,204,45,0,0,0,0,0,0,0,0,0
68686,San Miguel,33,1,0,0,0,0,9,0,0,7,146,23,0,0,0,0,0,0,0,0,0
68689,San Vicente de Chucurí,166,266,0,0,5,42,192,0,0,149,2801,675,491,0,0,0,0,0,0,0,0
68705,Santa Bárbara,41,0,0,0,1,0,6,0,0,3,53,14,0,0,0,0,0,0,0,0,0
68720,Santa Helena del Opón,79,3,0,0,0,0,12,0,0,10,206,101,75,0,0,0,0,0,0,0,0
68745,Simacota,133,2,0,0,0,1,36,0,0,19,509,120,112,0,0,0,0,0,0,0,0
68755,Socorro,255,45,0,0,0,1,0,0,0,1,3,755,3,0,0,0,0,0,0,0,0
68770,Suaita,124,10,0,0,2,6,51,0,0,26,629,216,22,0,0,0,0,0,0,0,0
68773,Sucre,105,2,0,0,0,0,16,0,0,13,240,78,17,0,0,0,0,0,0,0,0
68780,Suratá,92,0,0,0,0,0,14,0,0,9,210,70,3,0,0,0,0,0,0,0,0
68820,Tona,17,1,0,0,0,0,18,0,0,9,235,55,0,0,0,0,0,0,0,0,0
68855,Valle de San José,57,4,0,0,1,0,39,0,0,18,465,54,1,0,0,0,0,0,0,0,0
68861,Vélez,56,9,0,0,91,4,379,0,0,95,2218,390,108,0,0,0,0,0,0,0,0
68867,Vetas,45,1,0,0,0,0,10,0,0,7,140,29,1,0,0,0,0,0,0,0,0
68872,Villanueva,476,3,0,0,0,0,53,0,0,24,661,186,1,0,0,0,0,0,0,0,0
68895,Zapatoca,1031,6,0,0,9,1,76,0,0,25,714,505,1,0,0,0,0,0,0,0,0
70001,Sincelejo,1845,162,4675,0,0,746,3586,0,0,851,28654,5341,2217,0,0,0,0,875,2245,7733,326
70110,Buenavista,133,2,0,0,17,83,111,0,0,104,1325,211,210,0,0,0,0,0,0,0,0
70124,Caimito,551,4,0,0,1,12,67,0,0,125,1404,128,86,0,0,0,0,0,0,0,0
70204,Coloso,33,4,0,0,1,42,16,0,0,32,315,90,660,0,0,0,0,0,0,0,0
70215,Corozal,305,299,635,0,0,416,533,0,0,224,9071,1227,477,0,0,0,0,157,151,2279,0
70221,Coveñas,88,26,0,0,12,55,175,0,0,116,2205,387,226,0,0,0,0,0,0,0,0
70230,Chalán,205,4,0,0,0,11,14,0,0,32,304,73,212,0,0,0,0,0,0,0,0
70233,El Roble,697,0,0,0,0,19,67,0,0,90,1287,306,54,0,0,0,0,0,0,0,0
70235,Galeras,259,13,0,0,3,93,150,0,0,203,2662,383,150,0,0,0,0,0,0,0,0
70265,Guaranda,6,4,0,0,1,10,76,0,0,118,1470,279,275,0,0,0,0,0,0,0,0
70400,La Unión,338,3,0,0,6,8,56,0,0,84,911,69,15,0,0,0,0,0,0,0,0
70418,Los Palmitos,167,3,0,0,3,79,215,0,0,216,3540,368,121,0,0,0,0,0,0,0,0
70429,Majagual,114,18,0,0,2,58,121,0,0,255,2554,422,655,0,0,0,0,0,0,0,0
70473,Morroa,132,9,0,0,5,100,146,0,0,128,2191,303,167,0,0,0,0,0,0,0,0
70508,Ovejas,715,7,0,0,6,60,209,0,0,205,3346,584,180,0,0,0,0,0,0,0,0
70523,Palmito,233,1,0,0,8,60,44,0,0,44,498,84,68,0,0,0,0,0,0,0,0
70670,Sampués,585,4,0,0,0,358,0,0,0,134,537,554,430,0,0,0,0,0,0,0,0
70678,San Benito Abad,387,4,0,0,1,269,171,0,0,266,3336,881,466,0,0,0,0,0,0,0,0
70702,San Juan de Betulia,167,3,0,0,0,75,107,0,0,95,1709,118,116,0,0,0,0,0,0,0,0
70708,San Marcos,1003,12,166,0,0,180,270,0,0,377,6238,1081,211,0,0,0,0,40,136,1380,0
70713,San Onofre,967,39,83,0,0,395,217,0,0,244,5035,1723,948,0,0,0,0,20,40,1177,0
70717,San Pedro,74,4,0,0,3,163,175,0,0,187,2901,316,339,0,0,0,0,0,0,0,0
70742,San Luis de Sincé,480,1,0,0,0,613,0,0,0,67,264,497,1271,0,0,0,0,0,0,0,0
70771,Sucre,492,51,0,0,4,80,88,0,0,197,1849,317,637,0,0,0,0,0,0,0,0
70820,Santiago de Tolú,468,26,0,0,0,74,0,0,0,99,393,1072,462,0,0,0,0,0,0,0,0
70823,Tolú Viejo,36,13,0,0,32,97,181,0,0,116,1793,485,746,0,0,0,0,0,0,0,0
73001,Ibagué,395,323,15499,0,0,295,9990,0,0,875,45834,8456,890,2907,2884,13929,1102,0,0,0,0
73024,Alpujarra,349,1,0,0,1,2,25,0,0,17,370,261,3,0,0,0,0,0,0,0,0
73026,Alvarado,27,3,0,0,0,2,48,0,0,36,753,146,7,0,0,0,0,0,0,0,0
73030,Ambalema,177,9,0,0,2,32,65,0,0,51,994,370,17,0,0,0,0,0,0,0,0
73043,Anzoátegui,25,1,0,0,0,0,25,0,0,22,367,107,120,0,0,0,0,0,0,0,0
73055,Armero,111,30,0,0,29,28,196,0,0,113,2113,610,73,0,0,0,0,0,0,0,0
73067,Ataco,409,6,0,0,4,18,82,0,0,75,1285,467,42,0,0,0,0,0,0,0,0
73124,Cajamarca,44,10,0,0,2,7,141,0,0,76,1872,133,27,0,0,0,0,0,0,0,0
73148,Carmen de Apicalá,40,26,0,0,12,4,128,0,0,65,1486,1217,21,0,0,0,0,0,0,0,0
73152,Casabianca,6,6,0,0,14,2,53,0,0,19,319,98,118,0,0,0,0,0,0,0,0
73168,Chaparral,711,55,0,0,0,96,0,0,0,31,128,1197,125,0,0,0,0,0,0,0,0
73200,Coello,135,2,0,0,0,7,52,0,0,44,856,253,22,0,0,0,0,0,0,0,0
73217,Coyaima,519,8,0,0,1,41,75,0,0,73,1194,568,86,0,0,0,0,0,0,0,0
73226,Cunday,239,10,0,0,2,3,50,0,0,38,725,269,25,0,0,0,0,0,0,0,0
73236,Dolores,205,4,0,0,2,1,34,0,0,26,493,75,5,0,0,0,0,0,0,0,0
73268,Espinal,77,37,497,0,0,30,1178,0,0,168,9147,1775,37,126,89,2599,0,0,0,0,0
73270,Falan,2,0,0,0,2,4,30,0,0,19,377,69,36,0,0,0,0,0,0,0,0
73275,Flandes,200,23,0,0,0,27,0,0,0,4,15,6364,44,0,0,0,0,0,0,0,0
73283,Fresno,6,8,0,0,25,9,236,0,0,125,2529,151,188,0,0,0,0,0,0,0,0
73319,Guamo,246,10,0,0,4,55,269,0,0,208,4159,829,41,0,0,0,0,0,0,0,0
73347,Herveo,4,2,0,0,1,18,43,0,0,45,654,236,117,0,0,0,0,0,0,0,0
73349,Honda,7,12,0,0,0,89,0,0,0,8,33,1369,55,0,0,0,0,0,0,0,0
73352,Icononzo,117,48,0,0,1,7,58,0,0,37,802,139,26,0,0,0,0,0,0,0,0
73408,Lérida,93,353,0,0,15,71,240,0,0,164,3248,765,119,0,0,0,0,0,0,0,0
73411,Líbano,47,15,0,0,0,29,0,0,0,28,113,909,343,0,0,0,0,0,0,0,0
73443,Mariquita,5,11,0,0,0,30,0,0,0,3,12,1244,102,0,0,0,0,0,0,0,0
73449,Melgar,27,67,0,0,0,27,0,0,0,5,24,1991,43,0,0,0,0,0,0,0,0
73461,Murillo,1,46,0,0,3,1,23,0,0,17,272,132,104,0,0,0,0,0,0,0,0
73483,Natagaima,665,5,0,0,2,24,82,0,0,69,1288,390,28,0,0,0,0,0,0,0,0
73504,Ortega,517,76,0,0,4,9,96,0,0,82,1475,432,42,0,0,0,0,0,0,0,0
73520,Palocabildo,0,56,0,0,27,7,96,0,0,25,512,117,105,0,0,0,0,0,0,0,0
73547,Piedras,164,17,0,0,0,5,54,0,0,41,851,222,10,0,0,0,0,0,0,0,0
73555,Planadas,160,19,0,0,5,23,110,0,0,99,1669,413,534,0,0,0,0,0,0,0,0
73563,Prado,102,1,0,0,0,17,61,0,0,51,980,318,30,0,0,0,0,0,0,0,0
73585,Purificación,390,12,0,0,5,44,243,0,0,179,3641,799,64,0,0,0,0,0,0,0,0
73616,Rioblanco,174,9,0,0,0,6,85,0,0,76,1333,364,205,0,0,0,0,0,0,0,0
73622,Roncesvalles,12,4,0,0,0,1,12,0,0,25,240,78,181,0,0,0,0,0,0,0,0
73624,Rovira,556,65,0,0,3,15,143,0,0,117,2187,506,75,0,0,0,0,0,0,0,0
73671,Saldaña,56,8,0,0,1,6,123,0,0,96,1929,316,12,0,0,0,0,0,0,0,0
73675,San Antonio,228,24,0,0,0,3,61,0,0,62,1060,278,38,0,0,0,0,0,0,0,0
73678,San Luis,92,8,0,0,0,8,101,0,0,86,1638,340,13,0,0,0,0,0,0,0,0
73686,Santa Isabel,2,0,0,0,1,0,27,0,0,24,378,116,228,0,0,0,0,0,0,0,0
73770,Suárez,26,1,0,0,0,1,5,0,0,4,83,9,2,0,0,0,0,0,0,0,0
73854,Valle de San Juan,208,0,0,0,0,4,26,0,0,23,422,144,12,0,0,0,0,0,0,0,0
73861,Venadillo,92,6,0,0,1,15,127,0,0,110,2076,258,40,0,0,0,0,0,0,0,0
73870,Villahermosa,20,33,0,0,14,2,68,0,0,38,546,162,264,0,0,0,0,0,0,0,0
73873,Villarrica,149,7,0,0,0,1,32,0,0,33,555,208,75,0,0,0,0,0,0,0,0
76020,Alcalá,147,19,0,0,3,133,127,0,0,80,1803,182,157,0,0,0,0,0,0,0,0
76036,Andalucía,121,8,0,0,9,19,299,0,0,161,3914,359,36,0,0,0,0,0,0,0,0
76041,Ansermanuevo,173,5,0,0,3,10,142,0,0,81,1866,280,23,0,0,0,0,0,0,0,0
76054,Argelia,163,1,0,0,1,10,39,0,0,33,551,68,16,0,0,0,0,0,0,0,0
76100,Bolívar,336,6,0,0,3,12,161,0,0,94,2176,525,89,0,0,0,0,0,0,0,0
76109,Buenaventura,96,1038,3618,0,0,86,3962,0,0,639,18764,10189,13291,678,3195,5527,329,0,0,0,0
76111,Guadalajara de Buga,391,84,1405,0,0,20,2528,0,0,87,16359,1967,188,351,809,4673,0,0,0,0,0
76113,Bugalagrande,201,5,0,0,5,69,293,0,0,151,3817,441,118,0,0,0,0,0,0,0,0
76122,Caicedonia,86,5,0,0,0,17,0,0,0,10,40,290,29,0,0,0,0,0,0,0,0
76126,Calima,87,80,0,0,21,8,202,0,0,83,2065,674,206,0,0,0,0,0,0,0,0
76130,Candelaria,37,43,800,0,0,51,1584,0,0,117,11329,1011,111,200,97,3233,0,0,0,0,0
76147,Cartago,179,53,803,0,0,58,2652,0,0,99,17750,2527,155,198,691,5070,0,0,0,0,0
76233,Dagua,610,199,0,0,0,23,0,0,0,15,60,2128,786,0,0,0,0,0,0,0,0
76243,El Águila,240,8,0,0,1,20,38,0,0,31,566,169,36,0,0,0,0,0,0,0,0
76246,El Cairo,511,12,0,0,1,5,19,0,0,19,253,101,17,0,0,0,0,0,0,0,0
76248,El Cerrito,47,273,811,0,0,7,1039,0,0,59,6494,1020,48,202,567,1853,0,0,0,0,0
76250,El Dovio,214,0,0,0,1,15,93,0,0,58,1318,152,29,0,0,0,0,0,0,0,0
76275,Florida,242,19,446,0,0,40,964,0,0,76,6696,994,220,111,60,1915,0,0,0,0,0
76306,Ginebra,49,10,0,0,2,4,245,0,0,126,3226,283,87,0,0,0,0,0,0,0,0
76318,Guacarí,14,11,0,0,0,27,0,0,0,4,15,288,33,0,0,0,0,0,0,0,0
76364,Jamundí,272,615,1723,0,0,142,2037,0,0,126,13631,4691,479,430,484,3886,0,0,0,0,0
76377,La Cumbre,245,89,0,0,3,13,89,0,0,56,1143,844,98,0,0,0,0,0,0,0,0
76400,La Unión,281,5,0,0,0,42,0,0,0,5,19,557,54,0,0,0,0,0,0,0,0
76403,La Victoria,118,10,0,0,128,10,463,0,0,87,2206,432,18,0,0,0,0,0,0,0,0
76497,Obando,138,19,0,0,17,44,190,0,0,85,2047,237,59,0,0,0,0,0,0,0,0
76520,Palmira,336,222,5069,0,0,75,9146,0,0,442,40627,6240,288,949,1015,12351,450,0,0,0,0
76563,Pradera,78,67,205,0,0,26,782,0,0,100,5963,748,65,50,44,1692,0,0,0,0,0
76606,Restrepo,167,27,0,0,3,10,131,0,0,71,1644,233,26,0,0,0,0,0,0,0,0
76616,Riofrío,279,8,0,0,2,13,140,0,0,84,1919,249,51,0,0,0,0,0,0,0,0
76622,Roldanillo,147,14,0,0,0,16,0,0,0,4,16,1029,25,0,0,0,0,0,0,0,0
76670,San Pedro,33,9,0,0,10,7,221,0,0,101,2633,212,39,0,0,0,0,0,0,0,0
76736,Sevilla,414,55,0,0,0,95,0,0,0,53,213,582,180,0,0,0,0,0,0,0,0
76823,Toro,660,4,0,0,6,16,155,0,0,85,2004,382,23,0,0,0,0,0,0,0,0
76828,Trujillo,596,127,0,0,25,38,171,0,0,77,1607,243,83,0,0,0,0,0,0,0,0
76834,Tuluá,190,177,6378,0,0,104,4444,0,0,185,19348,2370,407,1194,769,5853,504,0,0,0,0
76845,Ulloa,84,24,0,0,3,24,44,0,0,29,595,114,30,0,0,0,0,0,0,0,0
76863,Versalles,409,20,0,0,4,6,57,0,0,41,718,281,49,0,0,0,0,0,0,0,0
76869,Vijes,114,14,0,0,1,9,128,0,0,74,1786,321,23,0,0,0,0,0,0,0,0
76890,Yotoco,93,4,0,0,3,7,194,0,0,105,2553,269,57,0,0,0,0,0,0,0,0
76892,Yumbo,243,279,1684,0,0,152,1523,0,0,157,11314,1889,732,421,132,3213,0,0,0,0,0
76895,Zarzal,128,17,0,0,0,49,0,0,0,3,15,838,87,0,0,0,0,0,0,0,0
