cod,mpio_name,ADO|EU/LWAL+DNO/H:1,ADO|EU/LWAL+DNO/H:2,CR+PC/LWAL+DUL/H:1,CR+PC/LWAL+DUL/H:2,CR/LFINF+DUL/H:3,CR/LFINF+DUL/H:4,CR/LFINF+DUL/H:5,"CR/LFINF+DUL/H:6,10",CR/LWAL+DUL/H:1,CR/LWAL+DUL/H:2,MATO/LN,MCF/LWAL+DUL/H:1,MCF/LWAL+DUL/H:2,MCF/LWAL+DUL/H:3,MR/LWAL+DUL/H:2,MR/LWAL+DUL/H:3,MUR+ST/LWAL+DNO/H:1,MUR+ST/LWAL+DNO/H:2,MUR/LWAL+DNO/H:1,MUR/LWAL+DNO/H:2,MUR/LWAL+DNO/H:3,UNK,W+WO/LN+DNO/H:1,W+WO/LN+DNO/H:2,CR/LWAL+DUL/H:3,CR/LWAL+DUL/H:4,CR/LWAL+DUL/H:5,MR/LWAL+DUL/H:4,MR/LWAL+DUL/H:5,MR/LWAL+DUL/H:6,CR/LFINF+DUH/H:3,CR/LFINF+DUH/H:4,CR/LFINF+DUH/H:5,"CR/LFINF+DUH/H:6,10",CR/LWAL+DUH/H:1,CR/LWAL+DUH/H:2,CR/LWAL+DUH/H:3,CR/LWAL+DUH/H:4,CR/LWAL+DUH/H:5,MCF/LWAL+DUH/H:1,MCF/LWAL+DUH/H:2,MCF/LWAL+DUH/H:3,MR/LWAL+DUH/H:2,MR/LWAL+DUH/H:3,MR/LWAL+DUH/H:4,MR/LWAL+DUH/H:5,MR/LWAL+DUH/H:6,CR/LFINF+DUM/H:3,CR/LFINF+DUM/H:4,CR/LFINF+DUM/H:5,"CR/LFINF+DUM/H:6,10",CR/LWAL+DUM/H:1,CR/LWAL+DUM/H:2,CR/LWAL+DUM/H:3,CR/LWAL+DUM/H:4,CR/LWAL+DUM/H:5,"CR/LWAL+DUM/H:6,10",MCF/LWAL+DUM/H:1,MCF/LWAL+DUM/H:2,MCF/LWAL+DUM/H:3,MR/LWAL+DUM/H:2,MR/LWAL+DUM/H:3,MR/LWAL+DUM/H:4,MR/LWAL+DUM/H:5,MR/LWAL+DUM/H:6,"CR/LWAL+DUH/H:6,10","CR/LWAL+DUL/H:6,10"
68079,Barichara,335,140,2,1,0,0,0,0,1,0,0,20,9,0,0,0,8,4,241,103,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68081,Barrancabermeja,39,12,104,41,0,889,889,762,0,0,82,2149,771,152,0,0,345,131,17016,5960,1192,4352,2904,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,167,143,52,16,5,146,146,125,4755,1698,340,13,13,55,55,48,0,0
68092,Betulia,108,43,25,11,0,0,0,0,1,0,5,18,8,0,0,0,12,5,249,103,0,199,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68101,Bolivar,63,16,8,4,0,0,0,0,0,0,0,15,7,0,0,0,10,4,209,86,0,93,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68121,Cabrera,26,11,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,25,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68132,California,45,18,1,0,0,0,0,0,0,0,0,7,3,0,0,0,4,1,91,38,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68147,Capitanejo,114,43,2,1,0,0,0,0,0,0,0,25,11,0,0,0,14,6,353,149,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68152,Carcasi,78,25,1,1,0,0,0,0,0,0,0,4,2,0,0,0,3,1,60,24,0,52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68160,Cepita,36,16,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,31,13,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68162,Cerrito,27,10,3,1,0,0,0,0,1,0,0,22,9,0,0,0,14,6,307,130,0,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68167,Charala,203,85,3,1,0,0,0,0,2,1,3,77,33,0,0,0,37,17,974,414,0,263,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68169,Charta,4,2,0,0,0,0,0,0,1,0,0,11,5,0,0,0,5,2,132,56,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68176,Chima,14,6,0,0,0,0,0,0,0,0,0,8,4,0,0,0,4,2,110,47,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68179,Chipata,2,1,1,0,0,0,0,0,10,5,0,29,12,0,0,0,3,2,73,30,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68190,Cimitarra,2,1,8,3,0,0,0,0,6,3,5,152,65,0,0,0,96,46,2107,895,0,1127,439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68207,Concepcion,106,37,2,1,0,0,0,0,0,0,0,24,10,0,0,0,14,7,337,142,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68209,Confines,6,2,1,1,0,0,0,0,0,0,1,5,2,0,0,0,4,2,81,35,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68211,Contratacion,337,143,1,0,0,0,0,0,1,0,0,17,7,0,0,0,8,4,202,86,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68217,Coromoro,20,6,0,0,0,0,0,0,1,1,0,14,6,0,0,0,6,3,157,68,0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68229,Curiti,108,44,2,0,0,0,0,0,2,1,0,44,19,0,0,0,21,10,555,237,0,163,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68235,El Carmen de Chucuri,1,0,1,0,0,0,0,0,0,0,0,20,9,0,0,0,13,6,297,126,0,18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68245,El Guacamayo,20,3,0,0,0,0,0,0,0,0,0,7,3,0,0,0,6,2,105,43,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68250,El Penon,22,4,0,0,0,0,0,0,0,0,0,8,3,0,0,0,8,3,137,56,0,130,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68255,El Playon,9,3,1,1,0,0,0,0,0,0,48,53,23,0,0,0,48,21,894,373,0,210,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68264,Encino,4,1,0,0,0,0,0,0,0,0,0,5,2,0,0,0,3,1,65,28,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68266,Enciso,32,13,0,0,0,0,0,0,0,0,0,9,4,0,0,0,5,3,120,52,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68271,Florian,1,1,0,0,0,0,0,0,1,0,0,16,7,0,0,0,11,5,224,94,0,172,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68276,Floridablanca,32,12,603,257,0,3000,3000,2572,0,0,105,1716,1378,338,0,0,74,30,7471,5933,1483,2213,583,15,0,0,0,0,0,0,0,563,563,482,101,76,25,354,354,2268,1815,454,19,20,187,187,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0
68296,Galan,18,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68298,Gambita,6,2,0,0,0,0,0,0,0,0,0,6,2,0,0,0,4,2,84,35,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68307,Giron,117,45,193,76,0,1577,1577,0,0,0,59,935,748,187,0,0,76,32,6486,5148,1287,1822,301,5,0,0,0,0,0,0,0,394,394,0,48,38,10,143,143,1843,1474,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68318,Guaca,87,34,1,1,0,0,0,0,1,0,0,15,6,0,0,0,8,4,185,78,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68320,Guadalupe,30,13,1,1,0,0,0,0,1,0,0,21,9,0,0,0,10,5,262,112,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68322,Guapota,25,11,0,0,0,0,0,0,0,0,0,5,2,0,0,0,3,1,69,29,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68324,Guavata,20,3,3,1,0,0,0,0,2,1,0,17,7,0,0,0,9,3,162,65,0,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68327,Guepsa,2,0,1,0,0,0,0,0,0,0,3,30,13,0,0,0,18,8,427,180,0,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68344,Hato,33,11,0,0,0,0,0,0,0,0,0,4,2,0,0,0,4,1,68,28,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68368,Jesus Maria,13,4,0,0,0,0,0,0,0,0,1,8,4,0,0,0,5,2,107,44,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68370,Jordan,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68377,La Belleza,9,2,0,0,0,0,0,0,0,0,0,16,7,0,0,0,12,4,231,93,0,74,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68385,Landazuri,3,1,2,1,0,0,0,0,0,0,1,34,14,0,0,0,24,11,506,213,0,167,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68397,La Paz,19,7,1,0,0,0,0,0,0,0,0,12,5,0,0,0,7,3,161,68,0,65,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68406,Lebrija,27,10,6,3,39,16,10,0,12,3,46,346,150,0,0,0,10,4,1815,775,0,487,47,1,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68418,Los Santos,69,28,1,0,0,0,0,0,1,0,0,13,6,0,0,0,6,3,156,66,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68425,Macaravita,20,7,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,34,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68432,Malaga,60,24,10,4,0,0,0,0,4,2,0,168,72,0,0,0,73,35,2093,894,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68444,Matanza,48,21,3,1,0,0,0,0,0,0,0,8,3,0,0,0,4,2,97,42,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68464,Mogotes,181,71,1,1,0,0,0,0,1,1,2,36,15,0,0,0,21,10,483,204,0,175,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68468,Molagavita,64,26,3,1,0,0,0,0,2,1,0,8,3,0,0,0,2,1,48,21,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68498,Ocamonte,14,6,3,1,0,0,0,0,0,0,0,9,4,0,0,0,4,2,112,48,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68500,Oiba,38,15,2,1,0,0,0,0,1,0,5,51,22,0,0,0,24,12,666,284,0,145,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68502,Onzaga,105,43,2,1,0,0,0,0,1,0,0,10,4,0,0,0,6,3,130,56,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68522,Palmar,33,14,0,0,0,0,0,0,0,0,0,4,2,0,0,0,3,1,58,24,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68524,Palmas del Socorro,1,1,0,0,0,0,0,0,0,0,0,7,3,0,0,0,4,2,93,39,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68533,Paramo,19,8,4,2,0,0,0,0,0,0,1,13,5,0,0,0,6,3,167,72,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68547,Piedecuesta,268,113,528,225,0,1060,1060,0,0,0,20,941,753,188,0,0,58,24,6480,5154,1289,3306,52,1,0,0,0,0,0,0,0,265,265,0,44,35,9,133,133,1844,1475,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68549,Pinchote,12,4,0,0,0,0,0,0,0,0,0,13,6,0,0,0,6,3,171,73,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68572,Puente Nacional,17,5,4,2,0,0,0,0,3,1,0,69,29,0,0,0,31,14,831,353,0,257,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68573,Puerto Parra,1,1,0,0,0,0,0,0,1,0,5,38,16,0,0,0,32,15,619,263,0,311,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68575,Puerto Wilches,21,2,18,7,10,4,2,0,2,0,107,485,208,0,0,0,143,26,3371,1288,0,1702,1195,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68615,Rionegro,90,37,2,1,0,0,0,0,1,1,15,90,39,0,0,0,62,26,1318,550,0,251,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68655,Sabana de Torres,7,3,23,9,28,12,7,0,4,1,272,438,188,0,0,0,55,19,2706,1129,0,2298,816,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68669,San Andres,256,104,3,1,0,0,0,0,0,0,0,24,10,0,0,0,12,6,315,135,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68673,San Benito,4,1,0,0,0,0,0,0,0,0,1,4,2,0,0,0,5,2,76,30,0,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68679,San Gil,294,123,56,23,0,653,653,0,0,0,1,376,301,75,0,0,17,7,2540,2025,506,1121,28,1,0,0,0,0,0,0,0,163,163,0,22,17,4,65,65,724,579,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68682,San Joaquin,50,20,0,0,0,0,0,0,0,0,0,8,3,0,0,0,4,2,107,46,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68684,San Jose de Miranda,43,17,5,2,0,0,0,0,1,0,0,11,5,0,0,0,5,3,135,58,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68686,San Miguel,18,8,1,0,0,0,0,0,0,0,0,6,3,0,0,0,4,2,93,39,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68689,San Vicente de Chucuri,116,44,187,79,0,0,0,0,4,2,41,130,55,0,0,0,96,37,1866,764,0,631,375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68705,Santa Barbara,24,8,0,0,0,0,0,0,1,0,0,4,2,0,0,0,1,0,24,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68720,Santa Helena del Opon,56,14,2,1,0,0,0,0,0,0,1,8,4,0,0,0,7,3,135,56,0,76,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68745,Simacota,88,37,1,1,0,0,0,0,0,0,0,22,9,0,0,0,11,5,289,123,0,92,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68755,Socorro,180,74,32,13,100,42,25,0,8,2,1,570,246,0,0,0,6,3,3127,1339,0,753,3,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68770,Suaita,89,33,7,3,0,0,0,0,2,1,6,33,14,0,0,0,17,8,408,171,0,206,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68773,Sucre,63,17,1,1,0,0,0,0,1,0,0,11,5,0,0,0,9,3,158,63,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68780,Surata,44,18,0,0,0,0,0,0,0,0,0,9,4,0,0,0,7,3,137,56,0,61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68820,Tona,8,3,1,0,0,0,0,0,0,0,0,10,4,0,0,0,5,3,131,56,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68855,Valle de San Jose,40,17,3,1,0,0,0,0,1,1,0,26,11,0,0,0,11,5,311,133,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68861,Velez,42,12,6,3,0,0,0,0,62,31,5,265,109,0,0,0,71,28,1554,643,0,372,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68867,Vetas,30,9,1,0,0,0,0,0,0,0,0,6,3,0,0,0,5,2,88,34,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68872,Villanueva,325,126,2,1,0,0,0,0,0,0,1,35,15,0,0,0,18,8,457,194,0,185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68895,Zapatoca,698,296,4,2,0,0,0,0,6,3,0,52,22,0,0,0,16,8,478,205,0,498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70001,Sincelejo,1628,143,121,41,0,1628,1629,1396,0,0,740,2548,924,175,0,0,704,167,20918,6941,1388,5327,2172,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,305,262,239,72,24,670,670,575,5537,1977,396,16,16,102,102,87,0,0
70110,Buenavista,121,9,1,1,0,0,0,0,12,6,83,84,35,0,0,0,91,21,1091,385,0,198,152,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70124,Caimito,481,27,1,1,0,0,0,0,1,0,13,46,20,0,0,0,99,19,1009,330,0,124,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70204,Coloso,31,1,3,0,0,0,0,0,1,0,40,11,5,0,0,0,25,4,233,71,0,82,618,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70215,Corozal,280,23,216,80,307,204,102,0,0,0,407,375,146,14,0,0,193,32,6561,2342,248,1217,448,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,51,26,0,27,11,57,38,19,0,1615,626,66,0,0,0,0,0,0,0
70221,Covenas,46,4,18,5,0,0,0,0,8,4,38,118,50,0,0,0,74,28,1464,597,0,364,152,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70230,Chalan,178,6,3,1,0,0,0,0,1,0,11,10,4,0,0,0,28,4,238,68,0,67,202,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
